Date,Actual,Forecast,Uncertainty_Std
2020-06-18,0.2589631575005849,0.27542698,0.030655367
2020-06-19,0.2579743019993948,0.26186427,0.03099957
2020-06-22,0.2583582732707706,0.2756363,0.02672318
2020-06-23,0.2560361102175408,0.27008674,0.025159689
2020-06-24,0.2702711789363176,0.26790845,0.025620058
2020-06-25,0.2726863373613025,0.26448107,0.030170351
2020-06-26,0.2865280674500595,0.26924768,0.028224267
2020-06-29,0.2912277288103567,0.29059952,0.038175642
2020-06-30,0.294957521219614,0.3124811,0.03633122
2020-07-01,0.2914113448513672,0.30372095,0.03764927
2020-07-02,0.2915883704120164,0.3002417,0.03310495
2020-07-06,0.281895623533232,0.292567,0.033938177
2020-07-07,0.2804594010415085,0.28442746,0.025189668
2020-07-08,0.2811625869191282,0.2658828,0.025814563
2020-07-09,0.2812389806482847,0.24489272,0.02948364
2020-07-10,0.1756664002345053,0.22312929,0.024167607
2020-07-13,0.1766309164378167,0.20515811,0.017594166
2020-07-14,0.1797289785818868,0.19659926,0.0146667445
2020-07-15,0.1714455369611799,0.1917937,0.018506002
2020-07-16,0.171373847036332,0.18845919,0.017528348
2020-07-17,0.1713819404947757,0.18892664,0.016872218
2020-07-20,0.1706506599287213,0.1824356,0.015401256
2020-07-21,0.1700377822176016,0.1755658,0.015210641
2020-07-22,0.1703268949920372,0.1628371,0.014684536
2020-07-23,0.1471829996817683,0.14964372,0.012578792
2020-07-24,0.1474285779307847,0.14289905,0.010345928
2020-07-27,0.1147372085754203,0.13201278,0.010849669
2020-07-28,0.1128856588521851,0.1247561,0.009805534
2020-07-29,0.1095231829182227,0.12262008,0.008575459
2020-07-30,0.1109947687420672,0.114705436,0.007630824
2020-07-31,0.1122416155412066,0.108487085,0.007928553
2020-08-03,0.1037885513588142,0.103634365,0.008245499
2020-08-04,0.0945349741548681,0.09972691,0.008484652
2020-08-05,0.0937947981084235,0.097987756,0.008331723
2020-08-06,0.0904719751804942,0.09441685,0.008259374
2020-08-07,0.0872664687198961,0.09196963,0.007962095
2020-08-10,0.077777675338961,0.08962526,0.006466954
2020-08-11,0.0776654365856071,0.08653057,0.008041641
2020-08-12,0.0834507124638156,0.08698962,0.0075428584
2020-08-13,0.0825772813357945,0.08632663,0.0068266788
2020-08-14,0.0829518533639072,0.085449144,0.006998721
2020-08-17,0.0804749292399918,0.08644567,0.007700875
2020-08-18,0.0804758464724571,0.08292699,0.006556369
2020-08-19,0.081878553192961,0.080097765,0.0067997836
2020-08-20,0.068243427634535,0.0794755,0.00739857
2020-08-21,0.0626914567277445,0.07378795,0.0077613182
2020-08-24,0.0650082508824875,0.06964663,0.00833325
2020-08-25,0.0578891802552681,0.06485182,0.008037473
2020-08-26,0.0550470332881046,0.06334622,0.008598982
2020-08-27,0.0509666338295507,0.06454099,0.007678364
2020-08-28,0.0503757199702104,0.07056181,0.0076591787
2020-08-31,0.0516415965124565,0.07216049,0.009298647
2020-09-01,0.0532463516897833,0.07500256,0.011254899
2020-09-02,0.0636311901055856,0.07358605,0.009510149
2020-09-03,0.1421218722540283,0.07919614,0.01036829
2020-09-04,0.145845180510119,0.11266704,0.01599178
2020-09-08,0.1763453154055744,0.1395784,0.014198082
2020-09-09,0.1872483364782176,0.18414716,0.018760944
2020-09-10,0.1916390264981813,0.19349615,0.020558517
2020-09-11,0.1916034981505004,0.20911191,0.019934023
2020-09-14,0.1969242920784144,0.21362616,0.021945387
2020-09-15,0.1975207526106118,0.20181473,0.020352837
2020-09-16,0.1980835663221004,0.19634749,0.019921392
2020-09-17,0.1996870075711941,0.20754175,0.02083197
2020-09-18,0.2027803592565011,0.21137276,0.02123287
2020-09-21,0.2053431730768747,0.22055313,0.019824963
2020-09-22,0.205689296436848,0.22473179,0.022933153
2020-09-23,0.2186150187901052,0.23510243,0.025631873
2020-09-24,0.2144606207528428,0.25391105,0.021541847
2020-09-25,0.2242668246314629,0.25300756,0.030999811
2020-09-28,0.2315169855752658,0.26481685,0.027478838
2020-09-29,0.2316871937239136,0.2527913,0.026526945
2020-09-30,0.2320991426772916,0.2618095,0.025039563
2020-10-01,0.2248648765390687,0.24112867,0.016611643
2020-10-02,0.1922850011326532,0.22611673,0.024754858
2020-10-05,0.2018208424806855,0.2109799,0.017973235
2020-10-06,0.1823293107050043,0.2007703,0.016643696
2020-10-07,0.1789460981870363,0.1973704,0.015786046
2020-10-08,0.1682912129060939,0.19242547,0.01811947
2020-10-09,0.1699956705380826,0.19523844,0.01752134
2020-10-12,0.1732162096814841,0.193623,0.018738529
2020-10-13,0.1752205895350776,0.19435248,0.01834456
2020-10-14,0.176240754510842,0.19300766,0.016880786
2020-10-15,0.1729777067975481,0.18909721,0.014481943
2020-10-16,0.1666400562940345,0.18375072,0.012318362
2020-10-19,0.1723641115770226,0.17121544,0.015067888
2020-10-20,0.1700657029691565,0.1705109,0.012165943
2020-10-21,0.1438757790551447,0.1643599,0.012031703
2020-10-22,0.1440712515691859,0.16424206,0.012528438
2020-10-23,0.1368635780182265,0.1581714,0.014641085
2020-10-26,0.1456151377703957,0.15084176,0.011820254
2020-10-27,0.1449204813587172,0.14668489,0.011759736
2020-10-28,0.1889395171324614,0.15440585,0.010631517
2020-10-29,0.1931823637284031,0.1769596,0.013136987
2020-10-30,0.1948190635890322,0.1866735,0.015440703
2020-11-02,0.1888618284207532,0.20215568,0.016747436
2020-11-03,0.1939666879488292,0.20193776,0.017924128
2020-11-04,0.1995976354648774,0.2034218,0.013748321
2020-11-05,0.2087015030063391,0.20180182,0.018321335
2020-11-06,0.2067421389849374,0.20998453,0.01791687
2020-11-09,0.2028260247023203,0.20950672,0.021505367
2020-11-10,0.2015267700383343,0.21734644,0.020000642
2020-11-11,0.2012187180977799,0.23026432,0.020620985
2020-11-12,0.2047977655515207,0.2277847,0.021333687
2020-11-13,0.2094939115271776,0.22733468,0.021217909
2020-11-16,0.2015777362722394,0.22210285,0.021113653
2020-11-17,0.2031493721245952,0.20979753,0.018371778
2020-11-18,0.2084025820511738,0.21889524,0.019223548
2020-11-19,0.2081928702981776,0.21629497,0.018962337
2020-11-20,0.2102215979324183,0.21478361,0.019692287
2020-11-23,0.1973541536365707,0.20831013,0.01701818
2020-11-24,0.2015673719633776,0.1949732,0.019153615
2020-11-25,0.1450723860958328,0.18374927,0.013852572
2020-11-27,0.1433678375437912,0.16701257,0.015434301
2020-11-30,0.1347370623112971,0.1588016,0.013696487
2020-12-01,0.1341347987801239,0.1573623,0.011804348
2020-12-02,0.1269467869221186,0.14050329,0.014649348
2020-12-03,0.1121002703028651,0.13534386,0.007901228
2020-12-04,0.0997893082010113,0.12117947,0.0105422065
2020-12-07,0.1004580765448553,0.11278697,0.010148193
2020-12-08,0.095624821041482,0.10502346,0.00856261
2020-12-09,0.1004855273849344,0.10463705,0.010549913
2020-12-10,0.098887065859713,0.09857024,0.008865709
2020-12-11,0.0917121122795013,0.09743939,0.009350202
2020-12-14,0.0846695892690955,0.09426869,0.010364168
2020-12-15,0.0864232336763851,0.091867015,0.010805166
2020-12-16,0.0843095931430427,0.092687696,0.00779177
2020-12-17,0.0738285058645732,0.08770771,0.008353051
